-0.9940002610372866 -0.5469035782674522 
-0.989548645394998 -0.5551744197968616 
-0.9919031779954095 -0.5517437151944815 
-0.9923608476654152 -0.5496341626338691 
-0.9940171752049285 -0.5459810846303592 
-0.993990348123931 -0.5479186580185695 
-0.9895504205945446 -0.5546759868915339 
-0.9907777927314836 -0.5528871878643664 
-0.9907774194418594 -0.5536443990094104 
-0.9907774194418594 -0.5536443990094104 
-0.9923572309037222 -0.550537179156913 
-0.9923475419641412 -0.5516302559715767 
-0.9907874650804147 -0.5522461016542021 
-0.9895692592775827 -0.554615772664189 
-0.9924323658097629 -0.5489151479798049 
-0.993998004708891 -0.5473204706817212 
-0.9861654924965965 -0.5555481282922413 
-0.9907774194418594 -0.5536443990094104 
-0.9895504205945446 -0.5546759868915339 
-0.9923549165080517 -0.550760832963273 
-0.9895408809708132 -0.5555190091751593 
