Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
27,9,0.9,0.0029296875,150,50100,1158,945.0Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
1,0,0.7,9.765625E-4,50,31625,1033,1024.0
1,1,0.7,9.765625E-4,50,1,4,541.0
1,2,0.7,9.765625E-4,50,1,4,556.0
1,3,0.7,9.765625E-4,50,1,3,550.0
1,4,0.7,9.765625E-4,50,1,4,548.0
1,5,0.7,9.765625E-4,50,1,8,548.0
1,6,0.7,9.765625E-4,50,1,2,546.0
1,7,0.7,9.765625E-4,50,1,3,545.0
1,8,0.7,9.765625E-4,50,1,2,543.0
1,9,0.7,9.765625E-4,50,1,2,549.0
2,0,0.7,9.765625E-4,100,39081,1217,1024.0
2,1,0.7,9.765625E-4,100,1,3,548.0
2,2,0.7,9.765625E-4,100,1,4,556.0
2,3,0.7,9.765625E-4,100,1,6,543.0
2,4,0.7,9.765625E-4,100,1,3,549.0
2,5,0.7,9.765625E-4,100,1,5,552.0
2,6,0.7,9.765625E-4,100,1,4,560.0
2,7,0.7,9.765625E-4,100,1,4,554.0
2,8,0.7,9.765625E-4,100,1,4,549.0
2,9,0.7,9.765625E-4,100,1,3,546.0
3,0,0.7,9.765625E-4,150,49424,1559,1024.0
3,1,0.7,9.765625E-4,150,1,4,547.0
3,2,0.7,9.765625E-4,150,1,6,566.0
3,3,0.7,9.765625E-4,150,1,5,548.0
3,4,0.7,9.765625E-4,150,1,4,552.0
3,5,0.7,9.765625E-4,150,1,4,548.0
3,6,0.7,9.765625E-4,150,1,6,561.0
3,7,0.7,9.765625E-4,150,1,5,547.0
3,8,0.7,9.765625E-4,150,1,5,555.0
3,9,0.7,9.765625E-4,150,1,5,557.0
4,0,0.7,0.001953125,50,28905,871,1024.0
4,1,0.7,0.001953125,50,1,2,541.0
4,2,0.7,0.001953125,50,1,2,546.0
4,3,0.7,0.001953125,50,1,2,545.0
4,4,0.7,0.001953125,50,1,2,541.0
4,5,0.7,0.001953125,50,1,1,544.0
4,6,0.7,0.001953125,50,1,2,545.0
4,7,0.7,0.001953125,50,1,2,552.0
4,8,0.7,0.001953125,50,1,2,540.0
4,9,0.7,0.001953125,50,1,2,547.0
5,0,0.7,0.001953125,100,45134,1383,1024.0
5,1,0.7,0.001953125,100,1,3,555.0
5,2,0.7,0.001953125,100,1,3,555.0
5,3,0.7,0.001953125,100,1,4,542.0
5,4,0.7,0.001953125,100,1,3,545.0
5,5,0.7,0.001953125,100,1,3,553.0
5,6,0.7,0.001953125,100,1,3,548.0
5,7,0.7,0.001953125,100,1,4,548.0
5,8,0.7,0.001953125,100,1,3,556.0
5,9,0.7,0.001953125,100,1,4,547.0
6,0,0.7,0.001953125,150,48544,1529,1024.0
6,1,0.7,0.001953125,150,1,4,553.0
6,2,0.7,0.001953125,150,1,5,560.0
6,3,0.7,0.001953125,150,1,5,547.0
6,4,0.7,0.001953125,150,1,5,550.0
6,5,0.7,0.001953125,150,1,4,553.0
6,6,0.7,0.001953125,150,1,5,559.0
6,7,0.7,0.001953125,150,1,4,550.0
6,8,0.7,0.001953125,150,1,4,560.0
6,9,0.7,0.001953125,150,1,4,546.0
7,0,0.7,0.0029296875,50,41452,1247,1024.0
7,1,0.7,0.0029296875,50,1,2,553.0
7,2,0.7,0.0029296875,50,1,2,542.0
7,3,0.7,0.0029296875,50,1,2,559.0
7,4,0.7,0.0029296875,50,1,2,545.0
7,5,0.7,0.0029296875,50,1,2,541.0
7,6,0.7,0.0029296875,50,1,2,548.0
7,7,0.7,0.0029296875,50,1,2,550.0
7,8,0.7,0.0029296875,50,1,2,552.0
7,9,0.7,0.0029296875,50,1,2,546.0
8,0,0.7,0.0029296875,100,50000,1540,1020.0
8,1,0.7,0.0029296875,100,50000,1521,1020.0
8,2,0.7,0.0029296875,100,50000,1533,1021.0
8,3,0.7,0.0029296875,100,48884,1489,1024.0
8,4,0.7,0.0029296875,100,1,4,563.0
8,5,0.7,0.0029296875,100,1,3,547.0
8,6,0.7,0.0029296875,100,1,4,567.0
8,7,0.7,0.0029296875,100,1,3,560.0
8,8,0.7,0.0029296875,100,1,3,564.0
8,9,0.7,0.0029296875,100,1,4,556.0
9,0,0.7,0.0029296875,150,50000,1588,1012.0
9,1,0.7,0.0029296875,150,50000,1562,1015.0
9,2,0.7,0.0029296875,150,50000,1563,1011.0
9,3,0.7,0.0029296875,150,50000,1559,1014.0
9,4,0.7,0.0029296875,150,50000,1563,1011.0
9,5,0.7,0.0029296875,150,50000,1561,1016.0
9,6,0.7,0.0029296875,150,50000,1563,1011.0
9,7,0.7,0.0029296875,150,50000,1567,1013.0
9,8,0.7,0.0029296875,150,50000,1563,1014.0
9,9,0.7,0.0029296875,150,50000,1562,1015.0
10,0,0.8,9.765625E-4,50,25931,783,1024.0
10,1,0.8,9.765625E-4,50,1,2,548.0
10,2,0.8,9.765625E-4,50,1,2,548.0
10,3,0.8,9.765625E-4,50,1,2,538.0
10,4,0.8,9.765625E-4,50,1,2,552.0
10,5,0.8,9.765625E-4,50,1,1,553.0
10,6,0.8,9.765625E-4,50,1,2,553.0
10,7,0.8,9.765625E-4,50,1,2,541.0
10,8,0.8,9.765625E-4,50,1,2,540.0
10,9,0.8,9.765625E-4,50,1,1,559.0
11,0,0.8,9.765625E-4,100,44716,1377,1024.0
11,1,0.8,9.765625E-4,100,1,4,551.0
11,2,0.8,9.765625E-4,100,1,3,558.0
11,3,0.8,9.765625E-4,100,1,3,553.0
11,4,0.8,9.765625E-4,100,1,3,560.0
11,5,0.8,9.765625E-4,100,1,3,572.0
11,6,0.8,9.765625E-4,100,1,3,546.0
11,7,0.8,9.765625E-4,100,1,3,542.0
11,8,0.8,9.765625E-4,100,1,4,556.0
11,9,0.8,9.765625E-4,100,1,3,574.0
12,0,0.8,9.765625E-4,150,47183,1500,1024.0
12,1,0.8,9.765625E-4,150,1,4,559.0
12,2,0.8,9.765625E-4,150,1,4,547.0
12,3,0.8,9.765625E-4,150,1,4,550.0
12,4,0.8,9.765625E-4,150,1,5,555.0
12,5,0.8,9.765625E-4,150,1,4,557.0
12,6,0.8,9.765625E-4,150,1,4,564.0
12,7,0.8,9.765625E-4,150,1,4,545.0
12,8,0.8,9.765625E-4,150,1,4,562.0
12,9,0.8,9.765625E-4,150,1,5,555.0
13,0,0.8,0.001953125,50,26318,807,1024.0
13,1,0.8,0.001953125,50,1,2,543.0
13,2,0.8,0.001953125,50,1,1,553.0
13,3,0.8,0.001953125,50,1,2,537.0
