Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
16,18,0.5,0.3,200,5000000,6974,46421.0
16,19,0.5,0.3,200,5000000,6996,42382.0
17,0,0.6,0.05,50,5000000,6130,41133.0
17,1,0.6,0.05,50,5000000,6143,41859.0
17,2,0.6,0.05,50,5000000,6108,38772.0
17,3,0.6,0.05,50,5000000,6123,46968.0
17,4,0.6,0.05,50,5000000,6121,43215.0
17,5,0.6,0.05,50,5000000,6174,38336.0
17,6,0.6,0.05,50,5000000,6126,43365.0
17,7,0.6,0.05,50,5000000,6109,42832.0
17,8,0.6,0.05,50,5000000,6122,44009.0
17,9,0.6,0.05,50,5000000,6103,40197.0
17,10,0.6,0.05,50,5000000,6132,39580.0
17,11,0.6,0.05,50,5000000,6148,44101.0
17,12,0.6,0.05,50,5000000,6127,39541.0
17,13,0.6,0.05,50,5000000,6128,37697.0
17,14,0.6,0.05,50,5000000,6113,41134.0
17,15,0.6,0.05,50,5000000,6140,38092.0
17,16,0.6,0.05,50,5000000,6124,45276.0
17,17,0.6,0.05,50,5000000,6135,44862.0
17,18,0.6,0.05,50,5000000,6123,40333.0
17,19,0.6,0.05,50,5000000,6121,43080.0
18,0,0.6,0.05,100,5000000,6293,38664.0
18,1,0.6,0.05,100,5000000,6294,41982.0
18,2,0.6,0.05,100,5000000,6314,39760.0
18,3,0.6,0.05,100,5000000,6325,41212.0
18,4,0.6,0.05,100,5000000,6328,42434.0
18,5,0.6,0.05,100,5000000,6310,39059.0
18,6,0.6,0.05,100,5000000,6312,41342.0
18,7,0.6,0.05,100,5000000,6292,38564.0
18,8,0.6,0.05,100,5000000,6300,41323.0
18,9,0.6,0.05,100,5000000,6317,44632.0
18,10,0.6,0.05,100,5000000,6294,49111.0
18,11,0.6,0.05,100,5000000,6313,38300.0
18,12,0.6,0.05,100,5000000,6310,34914.0
18,13,0.6,0.05,100,5000000,6290,44232.0
18,14,0.6,0.05,100,5000000,6338,35214.0
18,15,0.6,0.05,100,5000000,6357,35301.0
18,16,0.6,0.05,100,5000000,6308,39371.0
18,17,0.6,0.05,100,5000000,6309,38832.0
18,18,0.6,0.05,100,5000000,6304,39745.0
18,19,0.6,0.05,100,5000000,6344,38970.0
19,0,0.6,0.05,150,5000100,7243,49193.0
19,1,0.6,0.05,150,5000100,7240,52953.0
19,2,0.6,0.05,150,5000100,7252,52876.0
19,3,0.6,0.05,150,5000100,7215,51608.0
19,4,0.6,0.05,150,5000100,7210,51884.0
19,5,0.6,0.05,150,5000100,7220,54805.0
19,6,0.6,0.05,150,5000100,7226,50336.0
19,7,0.6,0.05,150,5000100,7219,57372.0
19,8,0.6,0.05,150,5000100,7250,52488.0
19,9,0.6,0.05,150,5000100,7219,52897.0
19,10,0.6,0.05,150,5000100,7181,48544.0
19,11,0.6,0.05,150,5000100,7209,52530.0
19,12,0.6,0.05,150,5000100,7239,47214.0
19,13,0.6,0.05,150,5000100,7246,51032.0
19,14,0.6,0.05,150,5000100,7186,54508.0
19,15,0.6,0.05,150,5000100,7216,60665.0
19,16,0.6,0.05,150,5000100,7224,51942.0
19,17,0.6,0.05,150,5000100,7175,52024.0
19,18,0.6,0.05,150,5000100,7239,48576.0
19,19,0.6,0.05,150,5000100,7227,53083.0
20,0,0.6,0.05,200,5000000,7393,55348.0
20,1,0.6,0.05,200,5000000,7363,49216.0
20,2,0.6,0.05,200,5000000,7330,62031.0
20,3,0.6,0.05,200,5000000,7345,59590.0
20,4,0.6,0.05,200,5000000,7335,57089.0
20,5,0.6,0.05,200,5000000,7366,60476.0
20,6,0.6,0.05,200,5000000,7349,58881.0
20,7,0.6,0.05,200,5000000,7366,56432.0
20,8,0.6,0.05,200,5000000,7339,54424.0
20,9,0.6,0.05,200,5000000,7336,60072.0
20,10,0.6,0.05,200,5000000,7370,55762.0
20,11,0.6,0.05,200,5000000,7359,59833.0
20,12,0.6,0.05,200,5000000,7365,52389.0
20,13,0.6,0.05,200,5000000,7358,55626.0
20,14,0.6,0.05,200,5000000,7349,55042.0
20,15,0.6,0.05,200,5000000,7335,60968.0
20,16,0.6,0.05,200,5000000,7366,60588.0
20,17,0.6,0.05,200,5000000,7364,60786.0
20,18,0.6,0.05,200,5000000,7342,56633.0
20,19,0.6,0.05,200,5000000,7353,62980.0
21,0,0.6,0.1,50,5000000,6238,37275.0
21,1,0.6,0.1,50,5000000,6280,42351.0
21,2,0.6,0.1,50,5000000,6294,38665.0
21,3,0.6,0.1,50,5000000,6297,40620.0
21,4,0.6,0.1,50,5000000,6276,34121.0
21,5,0.6,0.1,50,5000000,6268,38561.0
21,6,0.6,0.1,50,5000000,6271,34802.0
21,7,0.6,0.1,50,5000000,6282,43239.0
21,8,0.6,0.1,50,5000000,6279,44041.0
21,9,0.6,0.1,50,5000000,6301,35284.0
21,10,0.6,0.1,50,5000000,6309,39550.0
21,11,0.6,0.1,50,5000000,6257,39903.0
21,12,0.6,0.1,50,5000000,6258,36641.0
21,13,0.6,0.1,50,5000000,6269,41712.0
21,14,0.6,0.1,50,5000000,6269,44870.0
21,15,0.6,0.1,50,5000000,6321,36973.0
21,16,0.6,0.1,50,5000000,6277,44444.0
21,17,0.6,0.1,50,5000000,6270,36915.0
21,18,0.6,0.1,50,5000000,6268,37138.0
21,19,0.6,0.1,50,5000000,6255,41775.0
22,0,0.6,0.1,100,5000000,6387,39564.0
22,1,0.6,0.1,100,5000000,6419,42742.0
22,2,0.6,0.1,100,5000000,6408,35826.0
22,3,0.6,0.1,100,5000000,6389,41119.0
22,4,0.6,0.1,100,5000000,6403,43387.0
22,5,0.6,0.1,100,5000000,6389,37354.0
22,6,0.6,0.1,100,5000000,6372,42608.0
22,7,0.6,0.1,100,5000000,6421,42169.0
22,8,0.6,0.1,100,5000000,6403,37402.0
22,9,0.6,0.1,100,5000000,6399,37340.0
22,10,0.6,0.1,100,5000000,6391,39074.0
22,11,0.6,0.1,100,5000000,6386,38807.0
22,12,0.6,0.1,100,5000000,6352,35592.0
22,13,0.6,0.1,100,5000000,6410,41434.0
22,14,0.6,0.1,100,5000000,6438,45933.0
22,15,0.6,0.1,100,5000000,6385,41283.0
22,16,0.6,0.1,100,5000000,6366,41060.0
22,17,0.6,0.1,100,5000000,6377,38959.0
22,18,0.6,0.1,100,5000000,6398,41525.0
22,19,0.6,0.1,100,5000000,6410,40922.0
23,0,0.6,0.1,150,5000100,7220,46186.0
23,1,0.6,0.1,150,5000100,7254,40815.0
23,2,0.6,0.1,150,5000100,7281,49654.0
23,3,0.6,0.1,150,5000100,7234,53061.0
23,4,0.6,0.1,150,5000100,7248,48739.0
23,5,0.6,0.1,150,5000100,7271,50579.0
23,6,0.6,0.1,150,5000100,7253,44082.0
23,7,0.6,0.1,150,5000100,7238,51043.0
23,8,0.6,0.1,150,5000100,7249,47944.0
23,9,0.6,0.1,150,5000100,7243,48785.0
23,10,0.6,0.1,150,5000100,7258,50737.0
23,11,0.6,0.1,150,5000100,7283,49898.0
23,12,0.6,0.1,150,5000100,7274,53332.0
23,13,0.6,0.1,150,5000100,7235,48137.0
23,14,0.6,0.1,150,5000100,7249,46925.0
23,15,0.6,0.1,150,5000100,7245,47520.0
23,16,0.6,0.1,150,5000100,7270,55170.0
23,17,0.6,0.1,150,5000100,7261,47030.0
23,18,0.6,0.1,150,5000100,7262,49291.0
23,19,0.6,0.1,150,5000100,7261,55035.0
24,0,0.6,0.1,200,5000000,7360,48486.0
24,1,0.6,0.1,200,5000000,7348,53275.0
24,2,0.6,0.1,200,5000000,7365,54043.0
24,3,0.6,0.1,200,5000000,7382,56013.0
24,4,0.6,0.1,200,5000000,7391,57031.0
24,5,0.6,0.1,200,5000000,7350,54393.0
24,6,0.6,0.1,200,5000000,7332,48116.0
24,7,0.6,0.1,200,5000000,7358,52163.0
24,8,0.6,0.1,200,5000000,7365,53078.0
24,9,0.6,0.1,200,5000000,7381,47387.0
24,10,0.6,0.1,200,5000000,7354,52387.0
24,11,0.6,0.1,200,5000000,7341,48427.0
24,12,0.6,0.1,200,5000000,7350,48807.0
24,13,0.6,0.1,200,5000000,7395,54887.0
24,14,0.6,0.1,200,5000000,7365,55113.0
24,15,0.6,0.1,200,5000000,7359,59722.0
24,16,0.6,0.1,200,5000000,7357,54010.0
24,17,0.6,0.1,200,5000000,7387,58477.0
24,18,0.6,0.1,200,5000000,7345,50354.0
24,19,0.6,0.1,200,5000000,7350,55948.0
25,0,0.6,0.2,50,5000000,6329,37550.0
25,1,0.6,0.2,50,5000000,6336,41306.0
25,2,0.6,0.2,50,5000000,6305,36983.0
25,3,0.6,0.2,50,5000000,6336,38781.0
25,4,0.6,0.2,50,5000000,6315,38815.0
25,5,0.6,0.2,50,5000000,6332,32654.0
25,6,0.6,0.2,50,5000000,6379,41452.0
25,7,0.6,0.2,50,5000000,6339,33736.0
25,8,0.6,0.2,50,5000000,6338,39143.0
25,9,0.6,0.2,50,5000000,6298,38534.0
25,10,0.6,0.2,50,5000000,6352,37328.0
25,11,0.6,0.2,50,5000000,6313,38396.0
25,12,0.6,0.2,50,5000000,6339,39183.0
25,13,0.6,0.2,50,5000000,6342,38469.0
25,14,0.6,0.2,50,5000000,6338,40886.0
25,15,0.6,0.2,50,5000000,6339,35744.0
25,16,0.6,0.2,50,5000000,6336,37487.0
25,17,0.6,0.2,50,5000000,6314,36298.0
25,18,0.6,0.2,50,5000000,6347,36971.0
25,19,0.6,0.2,50,5000000,6369,44831.0
26,0,0.6,0.2,100,5000000,6943,36176.0
26,1,0.6,0.2,100,5000000,6962,46654.0
26,2,0.6,0.2,100,5000000,6926,42674.0
26,3,0.6,0.2,100,5000000,6931,50161.0
26,4,0.6,0.2,100,5000000,6943,45977.0
26,5,0.6,0.2,100,5000000,6957,48995.0
26,6,0.6,0.2,100,5000000,6958,41058.0
26,7,0.6,0.2,100,5000000,6925,42227.0
26,8,0.6,0.2,100,5000000,6951,41948.0
26,9,0.6,0.2,100,5000000,6915,40473.0
26,10,0.6,0.2,100,5000000,6943,41015.0
26,11,0.6,0.2,100,5000000,6946,44160.0
26,12,0.6,0.2,100,5000000,6960,40378.0
26,13,0.6,0.2,100,5000000,6999,46010.0
26,14,0.6,0.2,100,5000000,6910,40616.0
26,15,0.6,0.2,100,5000000,6936,42751.0
26,16,0.6,0.2,100,5000000,6927,42997.0
26,17,0.6,0.2,100,5000000,6947,40352.0
26,18,0.6,0.2,100,5000000,6932,41597.0
26,19,0.6,0.2,100,5000000,6958,45597.0
27,0,0.6,0.2,150,5000100,7284,49259.0
27,1,0.6,0.2,150,5000100,7266,43487.0
27,2,0.6,0.2,150,5000100,7308,47914.0
27,3,0.6,0.2,150,5000100,7304,46330.0
27,4,0.6,0.2,150,5000100,7276,47202.0
27,5,0.6,0.2,150,5000100,7297,49708.0
27,6,0.6,0.2,150,5000100,7289,44655.0
27,7,0.6,0.2,150,5000100,7271,43104.0
27,8,0.6,0.2,150,5000100,7291,44838.0
27,9,0.6,0.2,150,5000100,7296,49607.0
27,10,0.6,0.2,150,5000100,7313,53230.0
27,11,0.6,0.2,150,5000100,7279,44751.0
27,12,0.6,0.2,150,5000100,7278,43277.0
27,13,0.6,0.2,150,5000100,7286,47036.0
