-0.9868198650602803 -0.5514986969279124 
-0.9946890840856281 -0.5509971066419167 
-0.9854049563637701 -0.5515536451000552 
-0.9924381476512766 -0.55136097271228 
-0.9947018671814281 -0.550886239331199 
-0.9924412086261957 -0.5512859183072216 
-0.9946549902999446 -0.5510639530891142 
-0.9946997021016073 -0.5509025893520163 
-0.9947033852259001 -0.5507919019118388 
-0.9946916224550731 -0.5509393286970249 
-0.9924606279819826 -0.5512382612246376 
-0.9947028543251012 -0.5508169763324374 
-0.9946437584299166 -0.5511838051847072 
-0.9910232389547665 -0.5514163854309736 
